Common_Point_ID,Patch_ID,Dataset_Index,Patch_Row,Patch_Col,Scan_Start,Scan_End,Pixel_Start,Pixel_End,OHRC_tile_id,IIRS_row,IIRS_col,Common_Latitude,Common_Longitude,Latitude,Longitude_360,OHRC_lat,OHRC_lon,IIRS_lat,IIRS_lon,OHRC_distance_deg,IIRS_distance_deg,OHRC_IIRS_distance_deg,Max_Sensor_Separation_deg,Consistency_Score,ThreeSensor_Common
CP_000429,14096,14089,169,69,8112,8159,3312,3359,13064,409,220,60.23375392906413,355.30531927369765,60.233602882,355.30437103655004,60.2344359437666,355.3053428880585,60.233223,355.30624,0.0012800340860397745,0.0019110060115974151,0.0015110070624174995,0.0019110060115974151,0.9173368353543487,True
CP_000430,14349,14342,172,73,8256,8303,3504,3551,13483,418,232,60.20996410387326,355.3743780501139,60.210094997,355.37321878975,60.21040858170963,355.3750984660603,60.20939,355.37482,0.0019056543237429082,0.0017472114515464665,0.0010580047730337637,0.0019056543237429082,0.9172934390991745,True
CP_000431,12766,12761,153,67,7344,7391,3216,3263,10940,362,214,60.35928043076746,355.2706839010181,60.359493152,355.26989385075,60.35904180485318,355.27015467847605,60.359306,355.272,0.0005212920003356859,0.002117579814674971,0.0018673273689680501,0.002117579814674971,0.917202762516829,True
CP_000432,14181,14174,170,71,8160,8207,3408,3455,13206,412,226,60.225840492149814,355.3399844943095,60.2257926213025,355.338810753575,60.226394687666485,355.34059707505673,60.225334,355.34055,0.0018850539363060024,0.0017944526802722805,0.0010617660568560854,0.0018850539363060024,0.9171709173782453,True
CP_000433,8375,8375,100,75,4800,4847,3600,3647,3850,207,238,60.77685382204084,355.41073459583936,60.7769692705,355.40983123572494,60.777209749333466,355.41188060843376,60.776382,355.4105,0.002063433684183622,0.0008836838986557656,0.0016164222889149243,0.002063433684183622,0.9171628305507759,True
CP_000434,8623,8623,103,74,4944,4991,3552,3599,4252,216,235,60.75295874555545,355.39314124390467,60.753331834,355.392244252125,60.753419616289406,355.3940215206046,60.752125,355.39316,0.0017794350167716273,0.001513877204120227,0.0015563814359362774,0.0017794350167716273,0.917135891580003,True
CP_000435,10196,10196,122,70,5856,5903,3360,3407,6806,271,223,60.60343004329835,355.3229842266309,60.6036459825,355.32208436497496,60.60262116765873,355.32301577585525,60.604023,355.32385,0.0013848363393615907,0.0018079177304470189,0.001632559268723408,0.0018079177304470189,0.917084611637762,True
CP_000436,13273,13267,159,76,7632,7679,3648,3695,11736,380,241,60.31260176039888,355.4259111869558,60.3124991565,355.425310418975,60.31358432293882,355.42587895243923,60.31172,355.42654,0.0012250781607214673,0.0014582420882210212,0.0019777576783728446,0.0019777576783728446,0.9170145549288978,True
CP_000437,7464,7464,89,77,4272,4319,3696,3743,2370,175,244,60.86354938269574,355.4455741156989,60.863592408622495,355.44528711295,60.86452979952332,355.44612273414657,60.862526,355.4453,0.001255772465508843,0.0010667708048362284,0.0021614653816999325,0.0021614653816999325,0.9169315745781883,True
CP_000438,11110,11110,133,71,6384,6431,3408,3455,8251,303,226,60.517675077164,355.3405470737326,60.517075105,355.33934873475,60.51779598220489,355.3413195860571,60.518154,355.34097,0.002098551600356164,0.0019499332838170045,0.0004984686835679213,0.002098551600356164,0.9169311853987843,True
CP_000439,8955,8955,107,74,5136,5183,3552,3599,4792,227,235,60.72201792895635,355.39211278366537,60.7218392519225,355.39213159895,60.72163839358912,355.39110982821785,60.722576,355.3931,0.0010413258371908846,0.0012144373839729045,0.0021972527941350652,0.0021972527941350652,0.916871639882076,True
CP_000440,12435,12430,149,68,7152,7199,3264,3311,10403,350,217,60.39114459165638,355.288293220345,60.3910195740625,355.28718902375,60.39078212082851,355.28847554939455,60.391632,355.2892,0.0013082554308846129,0.0021166245583839724,0.001126653413070792,0.0021166245583839724,0.9166480254909581,True
CP_000441,13267,13261,159,70,7632,7679,3360,3407,11761,380,223,60.31159554937799,355.3226016143999,60.3123577218425,355.32170040335006,60.31121447927001,355.3225875941465,60.311214,355.32352,0.0014471043807787643,0.0021462851950211437,0.0009292515571726257,0.0021462851950211437,0.916638420900079,True
CP_000442,13099,13094,157,68,7536,7583,3264,3311,11484,374,217,60.327466685365096,355.2880911393092,60.3280370215,355.287173279375,60.32720315300349,355.2879460858182,60.32716,355.28915,0.0011369109323606645,0.0021662958061602305,0.0012087416951787812,0.0021662958061602305,0.9165219470017513,True
CP_000443,12191,12186,146,73,7008,7055,3504,3551,10014,342,232,60.41424264587719,355.37410195280046,60.41478514066251,355.3737921407501,60.41439146640266,355.3733000946046,60.41355,355.3752,0.0006301498489750749,0.0018822590877288052,0.002089837152221296,0.002089837152221296,0.9163489594856691,True
CP_000444,11194,11191,134,72,6432,6479,3456,3503,8389,306,229,60.509736402764396,355.3570118358792,60.509228353000005,355.35670185795,60.50980705768576,355.35614883523453,60.510174,355.3582,0.0008004581420178062,0.001758699944816359,0.0020687458878917995,0.0020687458878917995,0.916291876717278,True
CP_000445,11523,11520,138,69,6624,6671,3312,3359,8920,318,220,60.47782822420532,355.3059011294826,60.477649279,355.30456764475,60.47815518731712,355.3066477065884,60.47768,355.3065,0.00214070093121321,0.001920641380287193,0.0005011001000573941,0.00214070093121321,0.9162107082153624,True
CP_000446,7130,7130,85,75,4080,4127,3600,3647,1868,163,238,60.894467803294525,355.4110720559028,60.895047666500005,355.41029420695,60.89377108762183,355.4121248416177,60.894585,355.4108,0.0022317878301217346,0.0006835931649895951,0.0015571576973336244,0.0022317878301217346,0.9161959184679165,True
CP_000447,9033,9033,108,69,5184,5231,3312,3359,4911,230,220,60.71394923365212,355.30613202375895,60.7138325385,355.30472450075,60.7139343519095,355.3069393927925,60.71408,355.30673,0.002217230869867838,0.002022969570408553,0.000253748325672142,0.002217230869867838,0.9161102545522953,True
CP_000448,13607,13601,163,78,7824,7871,3744,3791,12283,391,247,60.28169673130583,355.4598114163038,60.281037884125,355.45968810374995,60.28170749167725,355.4589307154739,60.282345,355.46082,0.0010109457328276426,0.0017259606670770723,0.001989555894025638,0.001989555894025638,0.9160497726505501,True
CP_000449,7791,7791,93,72,4464,4511,3456,3503,2894,186,229,60.83251601129382,355.3585290575431,60.8320095745,355.35742278375,60.83299603994787,355.3594302580199,60.832542,355.35873,0.0022367536798409107,0.0014154698741174184,0.0008308818174880724,0.0022367536798409107,0.9160017618589086,True
CP_000450,11278,11275,135,73,6480,6527,3504,3551,8528,309,232,60.50179464166416,355.3751990436549,60.501379046,355.37404778675,60.50180379867021,355.3761526156992,60.5022,355.3754,0.0021472586561110197,0.0015796785476931792,0.0008539309956604631,0.0021472586561110197,0.9158984143053039,True
CP_000451,11190,11187,134,68,6432,6479,3264,3311,8376,306,217,60.509644527842944,355.288434878938,60.5091076285625,355.287231239375,60.50999548011282,355.288766756814,60.50983,355.2893,0.0017737232537807174,0.0021976799377947886,0.0005645363273950581,0.0021976799377947886,0.9158297567904332,True
CP_000452,6714,6714,80,74,3840,3887,3552,3599,1189,148,235,60.93424877262498,355.39372584854453,60.934390598,355.392850440925,60.93356034023627,355.3947724172085,60.934795,355.39355,0.002093638170441032,0.0008122877651679444,0.0017344128598709469,0.002093638170441032,0.915825287925988,True
CP_000453,11273,11270,135,68,6480,6527,3264,3311,8511,309,217,60.50168584500386,355.28819792047017,60.501233891000005,355.28722838875,60.502049809783074,355.2880587320356,60.501774,355.2893,0.0011641277560922514,0.0021472469690089545,0.0012780603875368443,0.0021472469690089545,0.9157914739794124,True
CP_000454,10365,10365,124,73,5952,5999,3504,3551,7041,277,232,60.58846022298095,355.3745429500456,60.5879802167625,355.374297430375,60.58923135427994,355.37378210335567,60.58817,355.37555,0.0013531101301815559,0.001266054785333737,0.0020618997507264895,0.0020618997507264895,0.9157129447878967,True
CP_000455,9281,9281,111,68,5328,5375,3264,3311,5313,239,217,60.69004812539205,355.2886207451708,60.6901826674375,355.287252484375,60.69014237280116,355.2891810401998,60.68982,355.28943,0.0019289767305761126,0.0022063480754737426,0.00040705479924327026,0.0022063480754737426,0.9156409039904142,True
CP_000456,7459,7459,89,72,4272,4319,3456,3503,2353,174,229,60.86435581033667,355.35778630248734,60.863493501,355.35750037395,60.86479350398463,355.3570633674965,60.86478,355.3588,0.0013714891178801117,0.0018255581377033627,0.0017318478985993014,0.0018255581377033627,0.9155693338514233,True
CP_000457,14595,14588,175,70,8400,8447,3360,3407,13878,426,223,60.18691543774736,355.3221568259442,60.1863964225,355.32154052795,60.18670874694324,355.3215656920701,60.18764,355.32336,0.0003133365455618436,0.0022080130713273086,0.0020258831718444306,0.0022080130713273086,0.915559426749239,True
CP_000458,10612,10612,127,71,6096,6143,3408,3455,7440,286,226,60.564536770332246,355.340306300334,60.5643109501425,355.33943455435,60.56548329029759,355.3404504111052,60.563816,355.34103,0.0015512402735669464,0.0016741941396833087,0.001766386831536291,0.001766386831536291,0.9155223990459644,True
CP_000459,9364,9364,112,68,5376,5423,3264,3311,5448,242,217,60.68208958494956,355.2883864805562,60.6823094254375,355.287253984375,60.68219663409867,355.2884767463561,60.681763,355.28943,0.0012279530725813385,0.0022423981473347412,0.0010462023869309228,0.0022423981473347412,0.9155131030727282,True
CP_000460,12765,12760,153,66,7344,7391,3168,3215,10937,362,211,60.35925406365961,355.25403439951634,60.359455791,355.252605565375,60.35908398786946,355.2546758558303,60.359222,355.25482,0.0021034115472909095,0.0022284661085582988,0.00020113268823120033,0.0022284661085582988,0.9154815443420162,True
CP_000461,6378,6378,76,70,3648,3695,3360,3407,635,136,223,60.966010353957756,355.32364529987234,60.965777952,355.32251995855,60.9655630463967,355.32410563833247,60.96669,355.3243,0.0016001764874067485,0.002009298296466548,0.0011454497002063746,0.002009298296466548,0.9154472152431722,True
CP_000462,12444,12439,149,77,7152,7199,3696,3743,10433,350,244,60.39133391787544,355.4434492106589,60.39124154894499,355.4429648921749,60.39035755575557,355.4434130132393,60.392403,355.44397,0.0009910885163697217,0.001535527698168195,0.0021195131042433817,0.0021195131042433817,0.9154294697121914,True
CP_000463,12848,12843,154,66,7392,7439,3168,3215,11072,365,211,60.35129576539265,355.25380268565004,60.3515832983175,355.252613473975,60.35113822637606,355.2539728056315,60.351166,355.25482,0.0014303396748828162,0.0022474279576712806,0.0008494184487985066,0.0022474279576712806,0.9153173245122015,True
CP_000464,7375,7375,88,71,4224,4271,3408,3455,2260,172,226,60.870510910062386,355.34109091585,60.87133948499999,355.33995870675,60.87013709284342,355.34182234158123,60.870056,355.3415,0.0022178551986974638,0.0019992520140878762,0.0003404052531273458,0.0022178551986974638,0.9153079041923731,True
CP_000465,14601,14594,175,76,8400,8447,3648,3695,13898,427,241,60.186146265686254,355.4250642299742,60.1865384425,355.424765263575,60.18643740289859,355.4242189302541,60.185463,355.4262,0.0005555979649060083,0.001799889065952615,0.0022153842660919943,0.0022153842660919943,0.9151718054619674,True
CP_000466,9698,9698,116,70,5568,5615,3360,3407,5995,254,223,60.650295060794974,355.32271198592656,60.65088324440249,355.32212635755,60.65030940258205,355.3220960260109,60.649693,355.3239,0.0005746428779257206,0.0021475407676406753,0.0019193766195385428,0.0021475407676406753,0.9151362370906798,True
CP_000467,11939,11934,143,70,6864,6911,3360,3407,9599,333,223,60.43805180820516,355.32310403291916,60.4383196210625,355.321871779375,60.438370135828364,355.32377088578875,60.437466,355.32367,0.0018997781218744758,0.001990175116296243,0.0009101401532621502,0.001990175116296243,0.9151216436533861,True
CP_000468,6130,6130,73,71,3504,3551,3408,3455,233,128,226,60.98901307499437,355.3412803607671,60.98942834466251,355.34016548575,60.98935251850419,355.3420007918637,60.98826,355.34167,0.001836871834761351,0.0019096867584212562,0.0011416858133821393,0.0019096867584212562,0.9150258604376751,True
CP_000469,7959,7959,95,74,4560,4607,3552,3599,3171,192,235,60.816634882778295,355.393459166733,60.8163102265,355.39245337235,60.8169974369716,355.39461358097395,60.816597,355.3933,0.0022668832195751236,0.0009038686437684511,0.0013631800152911471,0.0022668832195751236,0.9149898112723769,True
CP_000470,7379,7379,88,75,4224,4271,3600,3647,2228,172,238,60.87147440769653,355.41037224723596,60.87143245199999,355.41020026075,60.87258366659741,355.4101803969735,60.870407,355.41074,0.0011513859556707853,0.0011569114271443206,0.0022463772283272962,0.0022463772283272962,0.9149868520066287,True
CP_000471,8370,8370,100,70,4800,4847,3360,3407,3833,207,223,60.776757259529546,355.32313395281284,60.7768473865,355.32228189295,60.77746919189333,355.323053803379,60.775955,355.32407,0.0009912051541474249,0.001994896697918,0.001821274570345001,0.001994896697918,0.9149715859958947,True
CP_000472,6049,6049,72,73,3456,3503,3504,3551,104,125,232,60.99701775492343,355.3753473080833,60.99735236486251,355.37543076475004,60.9972027919976,355.3742683860624,60.9965,355.37634,0.0011719625656958289,0.0012496058525196467,0.0021908132382942214,0.0021908132382942214,0.9149600638149511,True
CP_000473,7132,7132,85,77,4080,4127,3696,3743,1829,163,244,60.89538756058124,355.4448930340671,60.8950804685,355.44544458715,60.89632589610507,355.4438304623169,60.894756,355.4454,0.002038746893642489,0.00032667590039703277,0.002222558195804106,0.002222558195804106,0.9148682601794034,True
CP_000474,12030,12025,144,78,6912,6959,3744,3791,9761,336,247,60.43025246508458,355.4614783904938,60.4306184454625,355.46049745675,60.43003946248655,355.4626645213723,60.4301,355.46127,0.0022430760940553075,0.000933319268375341,0.0013926222094715497,0.0022430760940553075,0.9148488291755311,True
CP_000475,11691,11687,140,71,6720,6767,3408,3455,9197,324,226,60.46195411380152,355.3405353744024,60.4619640417025,355.33924212557497,60.46216352797353,355.341452132398,60.461735,355.3409,0.0022189918724783314,0.0016854065536726186,0.0006897249638220078,0.0022189918724783314,0.914836059219359,True
CP_000476,12356,12351,148,72,7104,7151,3456,3503,10281,347,229,60.39919740208351,355.35692626962395,60.399012877,355.356435303375,60.39854347109623,355.3563417965124,60.400036,355.358,0.0004786287035263712,0.0018708599560386487,0.002232157822739111,0.002232157822739111,0.9148274461869594,True
CP_000477,14517,14510,174,75,8352,8399,3600,3647,13760,424,238,60.19408494192785,355.4087477970408,60.194392228242506,355.40759022135,60.19442311389844,355.40956503500684,60.19344,355.4091,0.0019750551645316273,0.0017752371315924074,0.0010931433210284482,0.0019750551645316273,0.9147688652289486,True
CP_000478,11025,11025,132,69,6336,6383,3312,3359,8109,300,220,60.52558855708872,355.30563255169517,60.52488716050001,355.30460860417503,60.52584320192825,355.3057399786449,60.526035,355.30655,0.001481223617014495,0.0022546975443284967,0.0008315873687217587,0.0022546975443284967,0.9147224240700844,True
CP_000479,13524,13518,162,78,7776,7823,3744,3791,12148,389,247,60.28876246733427,355.46007576072526,60.288911542,355.459727097375,60.289652318743066,355.4596847551134,60.287724,355.46082,0.0007419858827365759,0.0016111526871388736,0.0022357565995808734,0.0022357565995808734,0.914691852887035,True
CP_000480,6384,6384,76,76,3648,3695,3648,3695,655,136,241,60.96612287496166,355.42855509621364,60.9659165451225,355.42818517672504,60.96524703215506,355.4291964205097,60.967205,355.42828,0.0012127908333987925,0.0012922630521969491,0.002160300656843528,0.002160300656843528,0.914679310008965,True
CP_000481,10529,10529,126,71,6048,6095,3408,3455,7350,283,226,60.57161332416138,355.34048130618953,60.5721831795,355.33944957595,60.570780267105256,355.3409298894936,60.571877,355.34106,0.0020394831145861183,0.0016437349949363685,0.0011044866091058465,0.0020394831145861183,0.9146601520848194,True
CP_000482,9787,9787,117,76,5616,5663,3648,3695,6150,257,241,60.64245611431181,355.42654974718386,60.6431511182425,355.42675773135,60.6420663457867,355.4254623109828,60.64215,355.42743,0.0016896287191389072,0.0012047189832292721,0.0019687039342999985,0.0019687039342999985,0.9146030553628979,True
CP_000483,11108,11108,133,69,6384,6431,3312,3359,8244,303,220,60.517631542293806,355.3053941253158,60.517014544,355.30460508075,60.517897599971256,355.3050282229318,60.517982,355.30655,0.000979202305153667,0.002171637342352243,0.001523216271407935,0.002171637342352243,0.914428834234174,True
CP_000484,10361,10361,124,69,5952,5999,3312,3359,7073,277,220,60.587489427530016,355.3057571762299,60.5878683095,355.30465990752504,60.58677419794356,355.3060015137429,60.587826,355.3066,0.0017311809095952545,0.0019506636842012827,0.0012149900739492697,0.0019506636842012827,0.9144062706006613,True
CP_000485,12270,12265,147,69,7056,7103,3312,3359,10136,344,220,60.40708867637801,355.30544463456266,60.406798338,355.30450911995,60.406630777071534,355.30539778178473,60.407837,355.30643,0.0009043210277551912,0.002181034528717806,0.001585578946630922,0.002181034528717806,0.9143503871022285,True
CP_000486,14013,14006,168,69,8064,8111,3312,3359,12929,406,220,60.24171058172834,355.30557018181116,60.2414745260625,355.304375269375,60.242381431769005,355.30606086199606,60.241276,355.30627,0.0019140795293586322,0.0019095150218204344,0.0011260790640905212,0.0019140795293586322,0.9142030856921473,True
CP_000487,12358,12353,148,74,7104,7151,3552,3599,10288,347,235,60.39923849003488,355.391986209735,60.3990598895,355.39106103275003,60.39844424637613,355.3925025769238,60.40021,355.3924,0.00156750312946023,0.0017621991077314632,0.0017703581758332313,0.0017703581758332313,0.914119767639273,True
CP_000488,11854,11849,142,68,6816,6863,3264,3311,9457,330,217,60.445968174611274,355.2882451434827,60.44612662699999,355.28721397875,60.44641580576938,355.2882758462294,60.445362,355.28925,0.0011005393697892643,0.0021707193095964125,0.0014320431773112048,0.0021707193095964125,0.9140747354213339,True
CP_000489,10530,10530,126,72,6048,6095,3456,3503,7308,283,229,60.57251847571575,355.3573023832285,60.5722102515,355.35685107835,60.57338472642852,355.3567491865698,60.57196,355.3583,0.001178886462978803,0.0014770827666179276,0.0021106845428795463,0.0021106845428795463,0.9140332710580522,True
CP_000490,10444,10444,125,69,6000,6047,3312,3359,7208,280,220,60.57952971183996,355.3055186852905,60.5799952425,355.304654946775,60.57882857319565,355.3052910016747,60.579765,355.3066,0.0013287900891932058,0.001968633432619384,0.001617879543856622,0.001968633432619384,0.9139507937713925,True
CP_000491,7207,7207,86,69,4128,4175,3312,3359,1983,166,220,60.88639120952811,355.30610759467703,60.887023336782505,355.30485387915,60.88613726079596,355.30655362167784,60.886013,355.30692,0.001916834712437332,0.002295670802292084,0.000382403059119232,0.002295670802292084,0.9138677577982408,True
CP_000492,14592,14585,175,67,8400,8447,3216,3263,13868,426,214,60.18684027111678,355.2706961362906,60.18629465,355.26993771480005,60.18684441896556,355.27023907297814,60.18738,355.2719,0.000626947100638305,0.002253459619716495,0.0017567401074553464,0.002253459619716495,0.9138674194059169,True
CP_000493,9447,9447,113,68,5424,5471,3264,3311,5583,245,217,60.67412713085147,355.28815193885833,60.6744358865625,355.287254653125,60.67425089539619,355.28777245251246,60.673695,355.28943,0.0005498526505098084,0.0022969582998144966,0.0017471819452428987,0.0022969582998144966,0.9138631100577286,True
CP_000494,6792,6792,81,69,3888,3935,3312,3359,1307,151,220,60.92619124026286,355.30555132531435,60.9263844015,355.30488140515007,60.92588164106592,355.30482677001186,60.926308,355.30695,0.0005057203302269697,0.0020658208497646023,0.0021614344913859144,0.0021614344913859144,0.9138198729654574,True
CP_000495,6214,6214,74,72,3552,3599,3456,3503,371,131,229,60.98107799494094,355.3579377704753,60.9815813560225,355.35777368095,60.98135935487453,355.3570613589915,60.980293,355.35898,0.0007461146576147957,0.0017635741672496147,0.002193417902435347,0.002193417902435347,0.9137934421283112,True
CP_000496,12933,12928,155,68,7440,7487,3264,3311,11214,368,217,60.34338404577392,355.28857830710234,60.3437846175625,355.28718075375,60.34309435691746,355.2893695972444,60.343273,355.28918,0.0022951025251425755,0.0020680586905090664,0.00025730628461282333,0.0022951025251425755,0.9135553746824119,True
CP_000497,13107,13102,157,76,7536,7583,3648,3695,11511,374,241,60.32763862329184,355.4263684926469,60.3282433755,355.42537907735,60.32682596727589,355.42712117598126,60.327847,355.4266,0.0022458748217240856,0.001288769085056655,0.0011435681754671963,0.0022458748217240856,0.9134489137003498,True
CP_000498,11607,11604,139,70,6672,6719,3360,3407,9058,321,223,60.469893761309976,355.3223570534945,60.469807327,355.32190544635,60.47016646791625,355.3214657629618,60.469707,355.3237,0.0005677179577862541,0.0017972799390303298,0.002280846025289924,0.002280846025289924,0.9134163756575446,True
CP_000499,13933,13926,167,72,8016,8063,3456,3503,12804,403,229,60.24973897962278,355.35734846750887,60.249435687,355.35608288755,60.25018942447574,355.3582049466172,60.24959,355.35776,0.0022519446856352266,0.0016819440048856282,0.0007465049091511656,0.0022519446856352266,0.9133457714336595,True
CP_000500,10282,10282,123,73,5904,5951,3504,3551,6951,274,232,60.59553592200394,355.3747214348943,60.5958537875625,355.374317914375,60.59452823992393,355.3742665563235,60.596226,355.37558,0.001326542193660039,0.001315594397711871,0.002146205888654405,0.002146205888654405,0.9133181453914911,True
CP_000501,11446,11443,137,75,6576,6623,3600,3647,8805,315,238,60.48591519780522,355.4098194011656,60.4856776943825,355.40871734114995,60.4858122532812,355.4109508232843,60.486256,355.4098,0.0022375317967768915,0.0012184861907442895,0.0012425847627643713,0.0022375317967768915,0.9132983181617195,True
CP_000502,12026,12021,144,74,6912,6959,3552,3599,9747,336,235,60.43018100492304,355.3913003348993,60.4305514766975,355.39117163357497,60.430239188218096,355.39027331643547,60.429752,355.39246,0.0009510508806012936,0.0015127264482028258,0.0022363715858747728,0.0022363715858747728,0.9132934937430791,True
CP_000503,8866,8866,106,68,5088,5135,3264,3311,4637,224,217,60.72984723976324,355.2880674457912,60.72954535993749,355.28725824375,60.72988619089518,355.287484865108,60.73011,355.28946,0.00040929571416332175,0.002272298968514104,0.0019870271295407637,0.002272298968514104,0.9132384902408464,True
CP_000504,8287,8287,99,70,4752,4799,3360,3407,3698,204,223,60.78471633140043,355.32338401082825,60.784718522042496,355.32229103735,60.78541481664123,355.32376431544725,60.784016,355.3241,0.0016295319941821273,0.0019376185390391216,0.0014380952117758084,0.0019376185390391216,0.9132141964495478,True
CP_000505,10279,10279,123,70,5904,5951,3360,3407,6941,274,223,60.5954718732983,355.32274335634656,60.595773669500005,355.322075997125,60.59467561128357,355.3223015328523,60.595966,355.32385,0.0011209809146283212,0.001786959102716612,0.0020178202569725284,0.0020178202569725284,0.9132052433588751,True
CP_000506,12526,12521,150,76,7200,7247,3648,3695,10565,353,241,60.38335548654447,355.42650689995713,60.3833531865,355.42561822857505,60.38245500286972,355.42717517637453,60.38426,355.42673,0.0017974482701968374,0.0014315043768442558,0.0018580557283700786,0.0018580557283700786,0.9131866987027344,True
CP_000507,6303,6303,75,78,3600,3647,3744,3791,526,134,247,60.9732237333561,355.46262400865663,60.97381843950001,355.46345759475,60.973097328439394,355.4614627710637,60.972755,355.46295,0.0021211606967282736,0.001177265681226738,0.0015276399500864775,0.0021211606967282736,0.9131596621903779,True
CP_000508,12601,12596,151,68,7248,7295,3264,3311,10673,356,217,60.37522681763369,355.28781775084127,60.375274597437496,355.28718363937503,60.374890871332695,355.2870545252582,60.375515,355.2892,0.00040486563038463297,0.0020456218697157357,0.0022488992137056226,0.0022488992137056226,0.9131464259061048,True
CP_000509,14101,14094,169,74,8112,8159,3552,3599,13081,409,235,60.23386255999247,355.39175328482105,60.2337383105,355.390506053575,60.23420297665513,355.39272499229423,60.233646,355.39203,0.002267069402435764,0.001525526698102276,0.0008913233463951691,0.002267069402435764,0.9131126393828878,True
CP_000510,12931,12926,155,66,7440,7487,3168,3215,11207,368,211,60.34333615314742,355.2535706467838,60.3437106783975,355.252620407575,60.34319246488265,355.2532697554327,60.343105,355.25482,0.0008307814918855371,0.002283088323894265,0.0015544667612513458,0.002283088323894265,0.9131071887384323,True
CP_000511,11937,11932,143,68,6864,6911,3264,3311,9592,333,217,60.438008822990916,355.28800780067496,60.438254675,355.28721121875003,60.438470158230544,355.28756657780605,60.4373,355.28925,0.0004155876337630941,0.0022465558413356937,0.002045624280731452,0.0022465558413356937,0.9130709550354258,True
CP_000512,14179,14172,170,69,8160,8207,3312,3359,13199,412,220,60.22579363105681,355.30507860665176,60.22573174600001,355.30436700935,60.22649045576419,355.304624914121,60.22516,355.30624,0.0008013459784440527,0.0019624211786837603,0.0020963540249641695,0.0020963540249641695,0.913044059911798,True
CP_000513,11356,11353,136,68,6528,6575,3264,3311,8646,312,217,60.49372775735228,355.28796083221073,60.493361939,355.28722514875,60.49410413945333,355.2873507072572,60.493717,355.2893,0.0007527459409673688,0.0021115904572198375,0.0019938411245633792,0.0021115904572198375,0.9128779002503696,True
CP_000514,12775,12770,153,76,7344,7391,3648,3695,10970,362,241,60.359478877482296,355.4257087941498,60.3597359387625,355.42551721775,60.35861997469026,355.4249429049336,60.36008,355.42667,0.001255074110013935,0.001199654517700479,0.002259142713173829,0.002259142713173829,0.912837324324224,True
CP_000515,7133,7133,85,78,4080,4127,3744,3791,1878,163,247,60.894518682018855,355.4634289163157,60.8950930445,355.46302092475,60.893615131683525,355.46455830466584,60.894848,355.4627,0.002132548545440803,0.00039791133291006446,0.002223746626379934,0.002223746626379934,0.9127755858611157,True
CP_000516,9368,9368,112,72,5376,5423,3456,3503,5461,242,229,60.68217795569973,355.357261933291,60.6824298715,355.3570866915501,60.68200179223005,355.35620911808854,60.682102,355.3585,0.0009764154043010592,0.0014410460094402176,0.0022830812824964635,0.0022830812824964635,0.9127047002658224,True
CP_000517,12107,12102,145,72,6960,7007,3456,3503,9876,339,229,60.422177842677,355.35768160919343,60.422633838382495,355.35649076615,60.4223794564942,355.3585218348678,60.42152,355.35803,0.002046936804502656,0.0019016352982656965,0.0009889292393620269,0.002046936804502656,0.9126945231670871,True
CP_000518,7208,7208,86,70,4128,4175,3360,3407,1986,166,223,60.88641416341181,355.32297283640247,60.8870549935025,355.32241982955,60.886090542387215,355.32227992965755,60.886097,355.32422,0.000974544988021026,0.002038125072582736,0.001938830945052257,0.002038125072582736,0.9126296740220156,True
CP_000519,13185,13179,158,71,7584,7631,3408,3455,11629,377,226,60.319575407154865,355.3394817613029,60.3202569446375,355.33897881837504,60.31911808053803,355.33876822334616,60.31935,355.3407,0.0011581717071492774,0.0019433986512168864,0.0019440462137736603,0.0019440462137736603,0.9126292151760814,True
CP_000520,11438,11435,137,67,6576,6623,3216,3263,8778,315,214,60.485740130216925,355.2710122664709,60.485453459,355.26986842555004,60.486201746103895,355.2711041648781,60.485565,355.27206,0.001444640189397597,0.0021986240496637784,0.00115190886301779,0.0021986240496637784,0.9125775356032132,True
CP_000521,8618,8618,103,69,4944,4991,3312,3359,4235,215,220,60.75375046575872,355.305593932834,60.753198043,355.30476096175,60.753677896512514,355.3052581414395,60.754375,355.30676,0.0006909754243927119,0.002322335630564812,0.0016583950240923742,0.002322335630564812,0.9125744786298161,True
CP_000522,8123,8123,97,72,4656,4703,3456,3503,3434,198,229,60.80067897666084,355.3575284211826,60.8005184292025,355.35735380557503,60.80121408793824,355.3565583622697,60.800304,355.35867,0.0010567266101490548,0.0013365363611721544,0.002302087373558757,0.002302087373558757,0.912532028519516,True
CP_000523,7043,7043,84,71,4032,4079,3408,3455,1719,160,226,60.902353733008425,355.34033358219614,60.9028281975,355.34001826315,60.901935027892456,355.33942974906347,60.902298,355.34155,0.0010696264665219068,0.0016234960085222336,0.002153786489746671,0.002153786489746671,0.9124913068182814,True
CP_000524,12523,12518,150,73,7200,7247,3504,3551,10555,353,232,60.38329591215455,355.3747985252691,60.38329256896251,355.3737011963749,60.38259629665153,355.3755417915419,60.384,355.37515,0.0019678886400805264,0.001614125053287917,0.0014555733795562032,0.0019678886400805264,0.9124315535874354,True
CP_000525,9206,9206,110,76,5280,5327,3648,3695,5204,236,241,60.69817469613627,355.42666359956746,60.6982604090025,355.42699426454993,60.697697242638725,355.4254147470429,60.698566,355.42758,0.0016769114193324528,0.0006624467909590372,0.002334857829356728,0.002334857829356728,0.9123865766374383,True
