Judge_Point_ID,Common_Point_ID,Patch_ID,OHRC_tile_id,IIRS_row,IIRS_col,Common_Latitude,Common_Longitude,OHRC_distance_deg,IIRS_distance_deg,OHRC_IIRS_distance_deg,Max_Sensor_Separation_deg,Consistency_Score
JUDGE_0150,CP_000249,14016,12939,406,229,60.24178193228246,355.357089175254,0.0015648113669337004,0.0016612800893364688,0.0007490115744691461,0.0016612800893364688,0.9295452109990527
JUDGE_0151,CP_000251,10698,7585,289,235,60.556638579251256,355.3919897249577,0.0008793138956728613,0.0012368097779708164,0.0017603703019971218,0.0017603703019971218,0.929539196529526
JUDGE_0152,CP_000258,6299,513,133,235,60.974048885611275,355.39325710061644,0.0004749155992504884,0.0014899766649748097,0.0018579728867183529,0.0018579728867183529,0.9289895245292248
JUDGE_0153,CP_000259,12362,10301,348,247,60.39841616574461,355.4603769847984,0.0010916314281275508,0.0015132396598152005,0.0015450825621165544,0.0015450825621165544,0.9288120473478018
JUDGE_0154,CP_000265,8205,3566,201,226,60.79269790722656,355.34044825531834,0.0007740610642899912,0.001618584730060891,0.0016738679461001452,0.0016738679461001452,0.9282452289181103
JUDGE_0155,CP_000269,13019,11359,371,226,60.33549670162901,355.3399758896776,0.0015627446327964336,0.0017666210752242735,0.0006709304556209293,0.0017666210752242735,0.9279135345141762
JUDGE_0156,CP_000271,11694,9207,324,235,60.46201613984844,355.39233472663796,0.0019327586200855145,0.0012408006808700184,0.0006934238705963446,0.0019327586200855145,0.9275032276045325
JUDGE_0157,CP_000273,11031,8129,301,238,60.524819636909434,355.4094028218064,0.0007743043594347973,0.0015504165590549158,0.0017408760425518578,0.0017408760425518578,0.9274190874550822
JUDGE_0158,CP_000274,7042,1716,160,223,60.90233314401231,355.32345247137977,0.001496510933705565,0.0018689356625315918,0.0005735649676169657,0.0018689356625315918,0.9274006596701785
JUDGE_0159,CP_000275,13768,12537,397,232,60.265680759621574,355.37447016122775,0.0019216529428546728,0.0016783639680171645,0.0002880265168977717,0.0019216529428546728,0.9273787953671965
JUDGE_0160,CP_000282,12110,9886,339,238,60.422239208285795,355.409440698689,0.0018106082841834808,0.0014893785041216454,0.0007386129289774122,0.0018106082841834808,0.9268848999816748
JUDGE_0161,CP_000287,6884,1427,154,247,60.91928378549098,355.4625785155096,0.0019613125073927235,0.00047349750039016303,0.0014894501935896975,0.0019613125073927235,0.9264303411404337
JUDGE_0162,CP_000291,10868,7869,295,247,60.540791875366345,355.4618388559915,0.0017735193484681609,0.0007795408321436147,0.0015964142843038387,0.0017735193484681609,0.9259625773327028
JUDGE_0163,CP_000292,12686,10815,359,223,60.36731460563106,355.3226058047929,0.0009357263884695642,0.001815637146821165,0.0013568685416601367,0.001815637146821165,0.9259516347028496
JUDGE_0164,CP_000293,13521,12138,388,238,60.28960164789592,355.40849308290854,0.0009587367809995487,0.0018871918359825847,0.0011911181871799479,0.0018871918359825847,0.9259470169981917
JUDGE_0165,CP_000294,13187,11636,377,232,60.319618632702635,355.37446484831435,0.0018444060271747243,0.0016991384724026294,0.0005402019419892887,0.0018444060271747243,0.9258980941407329
JUDGE_0166,CP_000295,10447,7173,280,229,60.58047666420367,355.35754949566757,0.001385306867099463,0.0014389178338426252,0.001555912528757963,0.001555912528757963,0.9257993780192748
JUDGE_0167,CP_000297,9532,5725,248,223,60.66621241117311,355.3232065859579,0.0014333033696604168,0.0019682153753290544,0.0005752969125469195,0.0019682153753290544,0.925687112089182
JUDGE_0168,CP_000298,11028,8119,300,229,60.52565578517778,355.3575165947049,0.0011235012460958608,0.0019816221620877006,0.0008592762002449337,0.0019816221620877006,0.9256747278685475
JUDGE_0169,CP_000300,6544,905,142,223,60.95009171611664,355.32315653532396,0.0004114583405735362,0.0018605638218390063,0.0018238183192133969,0.0018605638218390063,0.925544946206688
JUDGE_0170,CP_000301,7961,3177,192,241,60.81667377324151,355.4271356729466,0.0016162668481942578,0.0005595694381270281,0.0018903729534343633,0.0018903729534343633,0.9255427225851249
JUDGE_0171,CP_000302,8377,3856,207,244,60.77689279093898,355.4443852369539,0.0016289896202894786,0.0004924383339148992,0.0019206450744005308,0.0019206450744005308,0.925466023712432
JUDGE_0172,CP_000304,9199,5181,236,220,60.69803187861654,355.30564718491405,0.0008080964312142696,0.001989052754633377,0.0011809821013904396,0.001989052754633377,0.9254101994766066
JUDGE_0173,CP_000305,6381,645,136,232,60.96606809225733,355.3761041086768,0.0013783353523863925,0.0014504380989636102,0.0015736912027053377,0.0015736912027053377,0.9252980517904915
JUDGE_0174,CP_000306,10949,7997,298,241,60.53279826543743,355.4263866752265,0.0007453826088569964,0.0012477811512417258,0.001992424180084445,0.001992424180084445,0.9252748484966549
JUDGE_0175,CP_000309,6296,503,133,226,60.973992077748186,355.34078916945396,0.0004883052325516577,0.001893154222204973,0.0017374711394840979,0.001893154222204973,0.9248489397944287
JUDGE_0176,CP_000310,12521,10548,353,226,60.3832557068229,355.33976033987693,0.000625446063335715,0.0017966737955090967,0.0017961095423379846,0.0017966737955090967,0.9248137100413514
JUDGE_0177,CP_000311,13683,12395,394,226,60.273595995228995,355.3397837775903,0.0013942033137357359,0.0018564696359666282,0.000915955275409834,0.0018564696359666282,0.9247112767365147
JUDGE_0178,CP_000315,12851,11082,365,220,60.351369838809866,355.3054633420134,0.0012903751856834867,0.0019173107547623778,0.0009136128640844409,0.0019173107547623778,0.9245173805088416
JUDGE_0179,CP_000316,9116,5046,233,220,60.70599121000055,355.30589467309954,0.0015111520980761071,0.002012702709749128,0.0005020655319307667,0.002012702709749128,0.9245172118811859
JUDGE_0180,CP_000317,8538,4110,213,229,60.760880590102005,355.35802284219795,0.0009765549516680108,0.001771432594874771,0.0015210743718107316,0.001771432594874771,0.9244938185846464
JUDGE_0181,CP_000318,12692,10835,359,241,60.36743689338167,355.42597785603584,0.0010523345488640927,0.0012631045940339908,0.0018686959012074534,0.0018686959012074534,0.9243396131835877
JUDGE_0182,CP_000322,14515,13753,424,232,60.19404508137203,355.3738621378188,0.0004857284466017943,0.0019427929122800443,0.0017047273664432697,0.0019427929122800443,0.9240494795299355
JUDGE_0183,CP_000325,8703,4377,218,226,60.745832227483014,355.34071308419396,0.0013753629966058174,0.0019187060854337452,0.0008874187916968132,0.0019187060854337452,0.9237475755103736
JUDGE_0184,CP_000328,14432,13618,421,232,60.20200562502174,355.37412554666685,0.0011912651553757177,0.0018482317531688076,0.0012189473728542305,0.0018482317531688076,0.9236665495679055
JUDGE_0185,CP_000331,11606,9055,321,220,60.46987083050738,355.30566052062994,0.0014427472734082466,0.0019348975222109911,0.0008032204819768749,0.0019348975222109911,0.9235529650024112
JUDGE_0186,CP_000337,12441,10423,350,235,60.391276610819425,355.39172169448693,0.0010061804800378564,0.0016386905887647697,0.0017493087236024496,0.0017493087236024496,0.9232063935499059
JUDGE_0187,CP_000338,7216,1968,166,247,60.887442567805884,355.4632493716067,0.0015441781670668402,0.0005110748521271743,0.002045428602601477,0.002045428602601477,0.923173622195038
JUDGE_0188,CP_000340,14600,13895,427,238,60.18612584244187,355.40847924762966,0.001262471860579159,0.0018836207791374081,0.0011242697224517124,0.0018836207791374081,0.9230752107336788
JUDGE_0189,CP_000341,13848,12662,400,223,60.257657160014936,355.3226591695182,0.001630997396120805,0.0018168588580765358,0.0008937224597293434,0.0018168588580765358,0.9230195303499598
JUDGE_0190,CP_000342,13600,12260,391,226,60.28155711165448,355.3400293263259,0.0019766072596221164,0.001922718875510513,0.00029398245748422854,0.0019766072596221164,0.9228760518470129
JUDGE_0191,CP_000345,7125,1851,163,223,60.89437199770339,355.323212369462,0.00105019710571733,0.0019480958910370646,0.0012363803274886849,0.0019480958910370646,0.9227153848089982
JUDGE_0192,CP_000350,9615,5860,251,223,60.658256887395936,355.32296446970525,0.0008350347094932687,0.0020597585318399216,0.0012380505717058715,0.0020597585318399216,0.9225924706890126
JUDGE_0193,CP_000351,10780,7717,292,232,60.548660963048725,355.37500259170764,0.0014485281770702093,0.0015038209713564494,0.0016226125756009407,0.0016226125756009407,0.9225303212546433
JUDGE_0194,CP_000355,10452,7190,280,244,60.58057173153768,355.4447248763077,0.0020730084388821198,0.0006392063646485515,0.001433883840275536,0.0020730084388821198,0.9222611614663959
JUDGE_0195,CP_000356,8212,3589,201,247,60.79282777020194,355.46175004986566,0.0020733871036716332,5.340839819594202e-05,0.002019982200827494,0.0020733871036716332,0.9222479399204162
JUDGE_0196,CP_000358,11862,9484,330,241,60.446135562950985,355.4269236889134,0.0020708439350625015,0.0010446734998242422,0.0010443276943491147,0.0020708439350625015,0.9221163866962705
JUDGE_0197,CP_000359,12438,10413,350,226,60.39121386297749,355.34000636752427,0.0011182654459688164,0.0018515529351096085,0.0014149076740812287,0.0018515529351096085,0.9220465126216342
JUDGE_0198,CP_000360,12194,10024,342,241,60.41430060626329,355.42585355794637,0.000978201636657974,0.0014842767113085683,0.0018881682658869407,0.0018881682658869407,0.9220148140032447
JUDGE_0199,CP_000363,13441,12013,386,247,60.29672067389788,355.4603515957979,0.001052284976732152,0.0014719407148321964,0.001862023380662694,0.001862023380662694,0.9218965943388782
JUDGE_0200,CP_000365,9868,6279,260,235,60.63445811279551,355.3927582891356,0.0019500770290336903,0.0016925886200608194,0.0006602954708939293,0.0019500770290336903,0.9218370231372234
JUDGE_0201,CP_000366,13184,11626,377,223,60.3195517641341,355.32284433294234,0.0019237631139451968,0.002048109733286814,0.0002347715790583007,0.002048109733286814,0.9218155730052859
JUDGE_0202,CP_000367,11281,8538,309,241,60.5018529518299,355.4270614916991,0.0018368058451221935,0.0013705161716615181,0.0012122413395737183,0.0018368058451221935,0.9217953849815046
JUDGE_0203,CP_000368,12942,11244,368,244,60.343574842133,355.44354619494334,0.0018936297288400978,0.0010795260067566245,0.001395437571720408,0.0018936297288400978,0.9217222120480347
JUDGE_0204,CP_000369,14264,13341,415,226,60.21788055461957,355.33973842102563,0.0011954685643851657,0.0018617000959583819,0.0013557729415735558,0.0018617000959583819,0.9215669787765564
JUDGE_0205,CP_000374,12769,10950,362,223,60.35935261165497,355.32235330187274,0.0006936129777131795,0.0017858761364489412,0.001914252610475517,0.001914252610475517,0.9211500708110856
JUDGE_0206,CP_000375,6635,1067,145,247,60.94227776608246,355.46329884160224,0.001133562007487724,0.0009691857490403064,0.002102709049491925,0.002102709049491925,0.9211479268061015
JUDGE_0207,CP_000379,7624,2620,180,226,60.848413259734286,355.3404336845169,0.0012259487931775533,0.0017586421043864686,0.0015865774979392023,0.0017586421043864686,0.9208773687513789
JUDGE_0208,CP_000380,6881,1462,154,238,60.91835037375737,355.410093841549,0.0016854129220295051,0.0004493642546349925,0.002098727974429995,0.002098727974429995,0.9208470859309439
JUDGE_0209,CP_000384,7706,2752,183,223,60.840434971969955,355.3233401908598,0.001675730321327242,0.0018974603227959145,0.0009007211219110382,0.0018974603227959145,0.9203578488896236
JUDGE_0210,CP_000388,12939,11234,368,235,60.343518309120235,355.3918880854713,0.001990553115792548,0.001403329272786593,0.0010030026787882494,0.001990553115792548,0.9201570227105007
JUDGE_0211,CP_000392,6709,1172,148,220,60.934149698954826,355.3057871509723,0.0007743368809788534,0.002062742974104779,0.0015143579751105596,0.002062742974104779,0.9198227399462627
JUDGE_0212,CP_000394,12190,10011,342,229,60.4142194598525,355.35743294658454,0.0013633773946278105,0.0020293793724438227,0.000999070509595648,0.0020293793724438227,0.9197349168861113
JUDGE_0213,CP_000396,12518,10538,353,217,60.38318508009132,355.2880553681974,0.0006571110871326008,0.0020730378996106002,0.001625749306644362,0.0020730378996106002,0.919638297587523
JUDGE_0214,CP_000399,13016,11349,371,217,60.335425614225755,355.28834030373963,0.00166443177524807,0.0021230651831378074,0.0005310702496328218,0.0021230651831378074,0.9194795951105437
JUDGE_0215,CP_000403,11449,8815,315,247,60.485969133615406,355.4616669043855,0.0019481650573714144,0.0010285141321197356,0.0015428920162453479,0.0019481650573714144,0.9191532967111512
JUDGE_0216,CP_000404,7378,2270,172,235,60.8705712791959,355.393429922865,0.002131470354788166,0.0013511640062189034,0.0008553020300445417,0.002131470354788166,0.9191324156770028
JUDGE_0217,CP_000405,12683,10805,359,214,60.36724122914753,355.27091807232927,0.001042828901757355,0.0021135962430952285,0.001204276840873865,0.0021135962430952285,0.919071272139729
JUDGE_0218,CP_000406,11772,9325,327,220,60.45395217684848,355.3051734003986,0.0002903883524799083,0.0019746549527976235,0.0021112025126313826,0.0021112025126313826,0.9189068958682463
JUDGE_0219,CP_000408,7296,2093,169,238,60.87943647906352,355.41062542461646,0.0013993848441727825,0.0009718894265415813,0.0020610741069249424,0.0020610741069249424,0.9188322189429469
JUDGE_0220,CP_000410,7789,2887,186,223,60.8324762763496,355.323099283252,0.0012337328959601131,0.0018584678721739031,0.0015487083481821318,0.0018584678721739031,0.9187577876438743
JUDGE_0221,CP_000412,12278,10163,345,244,60.40635753432972,355.4439843182616,0.002005970232176171,0.0014949316942846373,0.0009964141436754142,0.002005970232176171,0.918708921221095
JUDGE_0222,CP_000414,6626,1037,145,220,60.942109622240054,355.3060232202386,0.0013887547322484312,0.002075715437623407,0.0009658496050943181,0.002075715437623407,0.9186745598426305
JUDGE_0223,CP_000419,6301,520,134,241,60.97318888767061,355.4288210870168,0.0018089242516388224,0.001210447841471858,0.0017247703353676339,0.0018089242516388224,0.9180866664985359
JUDGE_0224,CP_000421,12353,10271,347,220,60.39913018204462,355.30520430536995,0.0003005648585780668,0.0021060843222669373,0.0020588356746749797,0.0021060843222669373,0.9178553852776634
JUDGE_0225,CP_000422,10199,6816,271,232,60.60349400855927,355.37497052696153,0.0014133099573272222,0.001360276904938136,0.0019015503743106724,0.0019015503743106724,0.9177914048639163
JUDGE_0226,CP_000423,13190,11601,377,241,60.320560363707045,355.4261803889902,0.0017288480477018525,0.0013652919967303023,0.0017477558272096275,0.0017477558272096275,0.9176293537643574
JUDGE_0227,CP_000424,12772,10960,362,232,60.35942032848647,355.3740351028368,0.000959426272167007,0.0014932014758948667,0.002069962761878608,0.002069962761878608,0.9175930841022615
JUDGE_0228,CP_000429,14096,13064,409,220,60.23375392906413,355.30531927369765,0.0012800340860397745,0.0019110060115974151,0.0015110070624174995,0.0019110060115974151,0.9173368353543487
JUDGE_0229,CP_000431,12766,10940,362,214,60.35928043076746,355.2706839010181,0.0005212920003356859,0.002117579814674971,0.0018673273689680501,0.002117579814674971,0.917202762516829
JUDGE_0230,CP_000432,14181,13206,412,226,60.225840492149814,355.3399844943095,0.0018850539363060024,0.0017944526802722805,0.0010617660568560854,0.0018850539363060024,0.9171709173782453
JUDGE_0231,CP_000435,10196,6806,271,223,60.60343004329835,355.3229842266309,0.0013848363393615907,0.0018079177304470189,0.001632559268723408,0.0018079177304470189,0.917084611637762
JUDGE_0232,CP_000436,13273,11736,380,241,60.31260176039888,355.4259111869558,0.0012250781607214673,0.0014582420882210212,0.0019777576783728446,0.0019777576783728446,0.9170145549288978
JUDGE_0233,CP_000437,7464,2370,175,244,60.86354938269574,355.4455741156989,0.001255772465508843,0.0010667708048362284,0.0021614653816999325,0.0021614653816999325,0.9169315745781883
JUDGE_0234,CP_000443,12191,10014,342,232,60.41424264587719,355.37410195280046,0.0006301498489750749,0.0018822590877288052,0.002089837152221296,0.002089837152221296,0.9163489594856691
JUDGE_0235,CP_000450,11278,8528,309,232,60.50179464166416,355.3751990436549,0.0021472586561110197,0.0015796785476931792,0.0008539309956604631,0.0021472586561110197,0.9158984143053039
JUDGE_0236,CP_000451,11190,8376,306,217,60.509644527842944,355.288434878938,0.0017737232537807174,0.0021976799377947886,0.0005645363273950581,0.0021976799377947886,0.9158297567904332
JUDGE_0237,CP_000454,10365,7041,277,232,60.58846022298095,355.3745429500456,0.0013531101301815559,0.001266054785333737,0.0020618997507264895,0.0020618997507264895,0.9157129447878967
JUDGE_0238,CP_000455,9281,5313,239,217,60.69004812539205,355.2886207451708,0.0019289767305761126,0.0022063480754737426,0.00040705479924327026,0.0022063480754737426,0.9156409039904142
JUDGE_0239,CP_000457,14595,13878,426,223,60.18691543774736,355.3221568259442,0.0003133365455618436,0.0022080130713273086,0.0020258831718444306,0.0022080130713273086,0.915559426749239
JUDGE_0240,CP_000458,10612,7440,286,226,60.564536770332246,355.340306300334,0.0015512402735669464,0.0016741941396833087,0.001766386831536291,0.001766386831536291,0.9155223990459644
JUDGE_0241,CP_000460,12765,10937,362,211,60.35925406365961,355.25403439951634,0.0021034115472909095,0.0022284661085582988,0.00020113268823120033,0.0022284661085582988,0.9154815443420162
JUDGE_0242,CP_000461,6378,635,136,223,60.966010353957756,355.32364529987234,0.0016001764874067485,0.002009298296466548,0.0011454497002063746,0.002009298296466548,0.9154472152431722
JUDGE_0243,CP_000471,8370,3833,207,223,60.776757259529546,355.32313395281284,0.0009912051541474249,0.001994896697918,0.001821274570345001,0.001994896697918,0.9149715859958947
JUDGE_0244,CP_000472,6049,104,125,232,60.99701775492343,355.3753473080833,0.0011719625656958289,0.0012496058525196467,0.0021908132382942214,0.0021908132382942214,0.9149600638149511
JUDGE_0245,CP_000473,7132,1829,163,244,60.89538756058124,355.4448930340671,0.002038746893642489,0.00032667590039703277,0.002222558195804106,0.002222558195804106,0.9148682601794034
JUDGE_0246,CP_000478,11025,8109,300,220,60.52558855708872,355.30563255169517,0.001481223617014495,0.0022546975443284967,0.0008315873687217587,0.0022546975443284967,0.9147224240700844
JUDGE_0247,CP_000483,11108,8244,303,220,60.517631542293806,355.3053941253158,0.000979202305153667,0.002171637342352243,0.001523216271407935,0.002171637342352243,0.914428834234174
JUDGE_0248,CP_000484,10361,7073,277,220,60.587489427530016,355.3057571762299,0.0017311809095952545,0.0019506636842012827,0.0012149900739492697,0.0019506636842012827,0.9144062706006613
JUDGE_0249,CP_000485,12270,10136,344,220,60.40708867637801,355.30544463456266,0.0009043210277551912,0.002181034528717806,0.001585578946630922,0.002181034528717806,0.9143503871022285
JUDGE_0250,CP_000486,14013,12929,406,220,60.24171058172834,355.30557018181116,0.0019140795293586322,0.0019095150218204344,0.0011260790640905212,0.0019140795293586322,0.9142030856921473
JUDGE_0251,CP_000490,10444,7208,280,220,60.57952971183996,355.3055186852905,0.0013287900891932058,0.001968633432619384,0.001617879543856622,0.001968633432619384,0.9139507937713925
JUDGE_0252,CP_000491,7207,1983,166,220,60.88639120952811,355.30610759467703,0.001916834712437332,0.002295670802292084,0.000382403059119232,0.002295670802292084,0.9138677577982408
JUDGE_0253,CP_000492,14592,13868,426,214,60.18684027111678,355.2706961362906,0.000626947100638305,0.002253459619716495,0.0017567401074553464,0.002253459619716495,0.9138674194059169
JUDGE_0254,CP_000493,9447,5583,245,217,60.67412713085147,355.28815193885833,0.0005498526505098084,0.0022969582998144966,0.0017471819452428987,0.0022969582998144966,0.9138631100577286
JUDGE_0255,CP_000496,12933,11214,368,217,60.34338404577392,355.28857830710234,0.0022951025251425755,0.0020680586905090664,0.00025730628461282333,0.0022951025251425755,0.9135553746824119
JUDGE_0256,CP_000501,11446,8805,315,238,60.48591519780522,355.4098194011656,0.0022375317967768915,0.0012184861907442895,0.0012425847627643713,0.0022375317967768915,0.9132983181617195
JUDGE_0257,CP_000503,8866,4637,224,217,60.72984723976324,355.2880674457912,0.00040929571416332175,0.002272298968514104,0.0019870271295407637,0.002272298968514104,0.9132384902408464
JUDGE_0258,CP_000504,8287,3698,204,223,60.78471633140043,355.32338401082825,0.0016295319941821273,0.0019376185390391216,0.0014380952117758084,0.0019376185390391216,0.9132141964495478
JUDGE_0259,CP_000505,10279,6941,274,223,60.5954718732983,355.32274335634656,0.0011209809146283212,0.001786959102716612,0.0020178202569725284,0.0020178202569725284,0.9132052433588751
JUDGE_0260,CP_000506,12526,10565,353,241,60.38335548654447,355.42650689995713,0.0017974482701968374,0.0014315043768442558,0.0018580557283700786,0.0018580557283700786,0.9131866987027344
JUDGE_0261,CP_000507,6303,526,134,247,60.9732237333561,355.46262400865663,0.0021211606967282736,0.001177265681226738,0.0015276399500864775,0.0021211606967282736,0.9131596621903779
JUDGE_0262,CP_000508,12601,10673,356,217,60.37522681763369,355.28781775084127,0.00040486563038463297,0.0020456218697157357,0.0022488992137056226,0.0022488992137056226,0.9131464259061048
JUDGE_0263,CP_000511,11937,9592,333,217,60.438008822990916,355.28800780067496,0.0004155876337630941,0.0022465558413356937,0.002045624280731452,0.0022465558413356937,0.9130709550354258
JUDGE_0264,CP_000513,11356,8646,312,217,60.49372775735228,355.28796083221073,0.0007527459409673688,0.0021115904572198375,0.0019938411245633792,0.0021115904572198375,0.9128779002503696
JUDGE_0265,CP_000514,12775,10970,362,241,60.359478877482296,355.4257087941498,0.001255074110013935,0.001199654517700479,0.002259142713173829,0.002259142713173829,0.912837324324224
JUDGE_0266,CP_000517,12107,9876,339,229,60.422177842677,355.35768160919343,0.002046936804502656,0.0019016352982656965,0.0009889292393620269,0.002046936804502656,0.9126945231670871
JUDGE_0267,CP_000520,11438,8778,315,214,60.485740130216925,355.2710122664709,0.001444640189397597,0.0021986240496637784,0.00115190886301779,0.0021986240496637784,0.9125775356032132
JUDGE_0268,CP_000521,8618,4235,215,220,60.75375046575872,355.305593932834,0.0006909754243927119,0.002322335630564812,0.0016583950240923742,0.002322335630564812,0.9125744786298161
JUDGE_0269,CP_000524,12523,10555,353,232,60.38329591215455,355.3747985252691,0.0019678886400805264,0.001614125053287917,0.0014555733795562032,0.0019678886400805264,0.9124315535874354
JUDGE_0270,CP_000525,9206,5204,236,241,60.69817469613627,355.42666359956746,0.0016769114193324528,0.0006624467909590372,0.002334857829356728,0.002334857829356728,0.9123865766374383
JUDGE_0271,CP_000528,7954,3154,192,220,60.81653378749139,355.30576944864066,0.001393263048800109,0.002020209442225174,0.0015811692755287464,0.002020209442225174,0.91231435989026
JUDGE_0272,CP_000532,10031,6539,265,226,60.619373617065214,355.3402323351792,0.0010819600930062365,0.0017959800997646373,0.0020716838614161814,0.0020716838614161814,0.9122336510549596
JUDGE_0273,CP_000535,13763,12520,397,217,60.26556664614751,355.2879720480941,0.0013055627041464724,0.001989922819017147,0.001741882679268512,0.001989922819017147,0.912158862231884
JUDGE_0274,CP_000540,7796,2910,186,244,60.832610468973165,355.4445059087129,0.0020566288037112547,0.000870106875112764,0.002061924561241515,0.002061924561241515,0.9118676899836619
JUDGE_0275,CP_000546,11521,8913,318,214,60.47778268967352,355.2707773292562,0.0008604498428344964,0.002197333408634239,0.0018229187682515637,0.002197333408634239,0.9115245571455683
JUDGE_0276,CP_000548,13026,11337,371,247,60.336519060910554,355.4600014965804,0.0015095461540248405,0.000986894944334741,0.002292852915205694,0.002292852915205694,0.9114731633903629
JUDGE_0277,CP_000549,12350,10261,347,211,60.39905529843998,355.2534741363817,0.0004500186994484274,0.0023538038667838693,0.001925850801864608,0.0023538038667838693,0.9114565345639903
JUDGE_0278,CP_000550,7871,3019,189,220,60.82449107709116,355.3060053302035,0.0019576664476359776,0.0020251212935423384,0.0010783540146803898,0.0020251212935423384,0.911421711882487
JUDGE_0279,CP_000552,13181,11616,377,214,60.31948048205541,355.2712158099193,0.002048019576594225,0.002351126934477682,0.0003464001036791054,0.002351126934477682,0.9112915806346413
JUDGE_0280,CP_000560,14594,13875,426,220,60.18688910293722,355.3055733211996,0.0018689120484364726,0.002219765176350818,0.0008052534889319962,0.002219765176350818,0.9110788013741237
JUDGE_0281,CP_000566,9622,5883,251,244,60.65839525879247,355.4438562864513,0.00199014055202445,0.0007109855858632522,0.0022216206526131056,0.0022216206526131056,0.9106954069610762
JUDGE_0282,CP_000568,11859,9474,330,232,60.44607792143211,355.3751291263679,0.002332870581970345,0.0014654141987629312,0.0010216533630010834,0.002332870581970345,0.9105898909286912
JUDGE_0283,CP_000569,10526,7340,283,217,60.571545866820664,355.28852947910747,0.002103627167017606,0.002140025823372993,0.0007706040855838907,0.002140025823372993,0.9105714637581565
JUDGE_0284,CP_000570,14591,13865,426,211,60.18681211230663,355.25411326632934,0.0021948521017501076,0.0022730058973583623,0.0004167048193355434,0.0022730058973583623,0.9105303910524702
JUDGE_0285,CP_000571,7545,2498,177,238,60.85645467345535,355.40985584087383,0.001738102628513194,0.0014135691190736378,0.002004602837559428,0.002004602837559428,0.9104890322161789
JUDGE_0286,CP_000572,13104,11501,374,232,60.32757847479302,355.37472749206586,0.0023653348328287996,0.0016273149484483957,0.0008063602730459845,0.0023653348328287996,0.9104456889106002
JUDGE_0287,CP_000573,10200,6774,271,235,60.60439874460179,355.39181346260284,0.0016210178272800012,0.0012592916992513958,0.0021430269691123808,0.0021430269691123808,0.910420456690548
JUDGE_0288,CP_000575,7290,2118,169,220,60.87843207319986,355.3058605151364,0.00138798671697171,0.0023642245979615998,0.0010626508389994865,0.0023642245979615998,0.91026141560132
JUDGE_0289,CP_000579,8793,4535,222,247,60.73710999960284,355.4615955986201,0.0017739702870665747,0.0013050293809406387,0.0020588704357295527,0.0020588704357295527,0.9100407432566711
JUDGE_0290,CP_000581,12694,10842,359,247,60.36747222845495,355.4610071421519,0.0020348061432944133,0.0011337808457238692,0.0019942218031299068,0.0020348061432944133,0.9100298133069674
JUDGE_0291,CP_000583,13928,12787,403,214,60.24962187942574,355.2708792278924,0.0014355736796605777,0.00203031640396499,0.0017126894797175984,0.00203031640396499,0.9098888004086482
JUDGE_0292,CP_000585,7297,2096,169,241,60.8794534163354,355.42749005484546,0.0016429279390522702,0.0008047276537059877,0.002385487620010468,0.002385487620010468,0.90976711459026
JUDGE_0293,CP_000587,13852,12675,400,235,60.2577463882383,355.39082350500274,0.0010484813031123366,0.0015810247600921061,0.002301941311425715,0.002301941311425715,0.9095826414243016
JUDGE_0294,CP_000589,13598,12253,391,220,60.28151193593388,355.3050741724755,0.0012907329122569368,0.0020312698089108823,0.0018823053324425944,0.0020312698089108823,0.9095552767184838
JUDGE_0295,CP_000590,9948,6404,262,226,60.627331561415254,355.3404854595511,0.001508555190414184,0.001900052394796012,0.0019156770454379014,0.0019156770454379014,0.9095004790489252
JUDGE_0296,CP_000591,10865,7859,295,238,60.54073727945846,355.4099236103397,0.0021015291463850052,0.0012693783493570952,0.001779205390097574,0.0021015291463850052,0.9093544745971914
JUDGE_0297,CP_000597,8700,4367,218,217,60.745766497161185,355.2885485903248,0.0016972786241920273,0.002415273622683513,0.0007510514063350995,0.002415273622683513,0.9090140340513231
JUDGE_0298,CP_000599,12185,9994,341,214,60.41500160224914,355.2706157217013,9.064070551122068e-05,0.0024289734278027724,0.0023476687389636076,0.0024289734278027724,0.9087967962489955
JUDGE_0299,CP_000601,13855,12685,400,244,60.25780379710062,355.44237267741255,0.0011838144722199574,0.0014348820782113705,0.002342350508047765,0.002342350508047765,0.9087075304184143
JUDGE_0300,CP_000602,9697,5992,254,220,60.6502726639465,355.3059456160516,0.0018627313713846414,0.0023406820677242426,0.0007658002517661004,0.0023406820677242426,0.9086263030175097
JUDGE_0301,CP_000603,10695,7575,289,226,60.55657753252766,355.3400611739399,0.0011423288975123689,0.0017541973186300825,0.0022075798370261458,0.0022075798370261458,0.9086039263725658
JUDGE_0302,CP_000609,12691,10832,359,238,60.367418319177176,355.4093237142809,0.002186649623357275,0.0013474913530384755,0.001605412715836051,0.002186649623357275,0.9084224585551366
JUDGE_0303,CP_000610,7958,3167,192,232,60.81661747357568,355.37487241006176,0.0014546462373242748,0.0011067713133683379,0.0023839436005296134,0.0023839436005296134,0.908383690603102
JUDGE_0304,CP_000615,13182,11619,377,217,60.319505428685424,355.2878524474049,0.0009079287899863161,0.0022539248496107724,0.001926540777323695,0.0022539248496107724,0.9082210091683556
JUDGE_0305,CP_000618,14597,13885,427,229,60.186063295271204,355.3570251424855,0.0015570789522179568,0.00215001704859623,0.0014970043190030535,0.00215001704859623,0.9080735328948316
