Common_Point_ID,Patch_ID,Common_Latitude,Common_Longitude,Consistency_Score
CP_000412,12278,60.40635753432972,355.4439843182616,0.918708921221095
CP_000413,12273,60.407154548881415,355.3571747051745,0.9186995497788972
CP_000414,6626,60.942109622240054,355.3060232202386,0.9186745598426305
CP_000415,9204,60.69813378161313,355.3930761288934,0.9185815538375579
CP_000416,12029,60.43023786689045,355.4430691477362,0.9184153790296876
CP_000417,6379,60.966030753119036,355.34054753449783,0.9183386114210698
CP_000418,9533,60.66623753374453,355.33997852292265,0.9181716923682152
CP_000419,6301,60.97318888767061,355.4288210870168,0.9180866664985359
CP_000420,12105,60.42213648159939,355.3226059279597,0.9178614288668092
CP_000421,12353,60.39913018204462,355.30520430536995,0.9178553852776634
CP_000422,10199,60.60349400855927,355.37497052696153,0.9177914048639163
CP_000423,13190,60.320560363707045,355.4261803889902,0.9176293537643574
CP_000424,12772,60.35942032848647,355.3740351028368,0.9175930841022615
CP_000425,8958,60.72206920118658,355.4442567826355,0.9174836037838507
CP_000426,12936,60.343456338211546,355.3402322197159,0.9174290490337679
CP_000427,13601,60.2815790618421,355.35664425960925,0.9173694820933147
CP_000428,12600,60.37519822608283,355.27115277611546,0.9173395680506793
CP_000429,14096,60.23375392906413,355.30531927369765,0.9173368353543487
CP_000430,14349,60.20996410387326,355.3743780501139,0.9172934390991745
CP_000431,12766,60.35928043076746,355.2706839010181,0.917202762516829
CP_000432,14181,60.225840492149814,355.3399844943095,0.9171709173782453
CP_000433,8375,60.77685382204084,355.41073459583936,0.9171628305507759
CP_000434,8623,60.75295874555545,355.39314124390467,0.917135891580003
CP_000435,10196,60.60343004329835,355.3229842266309,0.917084611637762
CP_000436,13273,60.31260176039888,355.4259111869558,0.9170145549288978
CP_000437,7464,60.86354938269574,355.4455741156989,0.9169315745781883
CP_000438,11110,60.517675077164,355.3405470737326,0.9169311853987843
CP_000439,8955,60.72201792895635,355.39211278366537,0.916871639882076
CP_000440,12435,60.39114459165638,355.288293220345,0.9166480254909581
CP_000441,13267,60.31159554937799,355.3226016143999,0.916638420900079
CP_000442,13099,60.327466685365096,355.2880911393092,0.9165219470017513
CP_000443,12191,60.41424264587719,355.37410195280046,0.9163489594856691
CP_000444,11194,60.509736402764396,355.3570118358792,0.916291876717278
CP_000445,11523,60.47782822420532,355.3059011294826,0.9162107082153624
CP_000446,7130,60.894467803294525,355.4110720559028,0.9161959184679165
CP_000447,9033,60.71394923365212,355.30613202375895,0.9161102545522953
CP_000448,13607,60.28169673130583,355.4598114163038,0.9160497726505501
CP_000449,7791,60.83251601129382,355.3585290575431,0.9160017618589086
CP_000450,11278,60.50179464166416,355.3751990436549,0.9158984143053039
CP_000451,11190,60.509644527842944,355.288434878938,0.9158297567904332
CP_000452,6714,60.93424877262498,355.39372584854453,0.915825287925988
CP_000453,11273,60.50168584500386,355.28819792047017,0.9157914739794124
CP_000454,10365,60.58846022298095,355.3745429500456,0.9157129447878967
CP_000455,9281,60.69004812539205,355.2886207451708,0.9156409039904142
CP_000456,7459,60.86435581033667,355.35778630248734,0.9155693338514233
CP_000457,14595,60.18691543774736,355.3221568259442,0.915559426749239
CP_000458,10612,60.564536770332246,355.340306300334,0.9155223990459644
CP_000459,9364,60.68208958494956,355.2883864805562,0.9155131030727282
CP_000460,12765,60.35925406365961,355.25403439951634,0.9154815443420162
CP_000461,6378,60.966010353957756,355.32364529987234,0.9154472152431722
CP_000462,12444,60.39133391787544,355.4434492106589,0.9154294697121914
CP_000463,12848,60.35129576539265,355.25380268565004,0.9153173245122015
CP_000464,7375,60.870510910062386,355.34109091585,0.9153079041923731
CP_000465,14601,60.186146265686254,355.4250642299742,0.9151718054619674
CP_000466,9698,60.650295060794974,355.32271198592656,0.9151362370906798
CP_000467,11939,60.43805180820516,355.32310403291916,0.9151216436533861
CP_000468,6130,60.98901307499437,355.3412803607671,0.9150258604376751
CP_000469,7959,60.816634882778295,355.393459166733,0.9149898112723769
CP_000470,7379,60.87147440769653,355.41037224723596,0.9149868520066287
CP_000471,8370,60.776757259529546,355.32313395281284,0.9149715859958947
CP_000472,6049,60.99701775492343,355.3753473080833,0.9149600638149511
CP_000473,7132,60.89538756058124,355.4448930340671,0.9148682601794034
CP_000474,12030,60.43025246508458,355.4614783904938,0.9148488291755311
CP_000475,11691,60.46195411380152,355.3405353744024,0.914836059219359
CP_000476,12356,60.39919740208351,355.35692626962395,0.9148274461869594
CP_000477,14517,60.19408494192785,355.4087477970408,0.9147688652289486
CP_000478,11025,60.52558855708872,355.30563255169517,0.9147224240700844
CP_000479,13524,60.28876246733427,355.46007576072526,0.914691852887035
CP_000480,6384,60.96612287496166,355.42855509621364,0.914679310008965
CP_000481,10529,60.57161332416138,355.34048130618953,0.9146601520848194
CP_000482,9787,60.64245611431181,355.42654974718386,0.9146030553628979
CP_000483,11108,60.517631542293806,355.3053941253158,0.914428834234174
CP_000484,10361,60.587489427530016,355.3057571762299,0.9144062706006613
CP_000485,12270,60.40708867637801,355.30544463456266,0.9143503871022285
CP_000486,14013,60.24171058172834,355.30557018181116,0.9142030856921473
CP_000487,12358,60.39923849003488,355.391986209735,0.914119767639273
CP_000488,11854,60.445968174611274,355.2882451434827,0.9140747354213339
CP_000489,10530,60.57251847571575,355.3573023832285,0.9140332710580522
CP_000490,10444,60.57952971183996,355.3055186852905,0.9139507937713925
CP_000491,7207,60.88639120952811,355.30610759467703,0.9138677577982408
CP_000492,14592,60.18684027111678,355.2706961362906,0.9138674194059169
CP_000493,9447,60.67412713085147,355.28815193885833,0.9138631100577286
CP_000494,6792,60.92619124026286,355.30555132531435,0.9138198729654574
CP_000495,6214,60.98107799494094,355.3579377704753,0.9137934421283112
CP_000496,12933,60.34338404577392,355.28857830710234,0.9135553746824119
CP_000497,13107,60.32763862329184,355.4263684926469,0.9134489137003498
CP_000498,11607,60.469893761309976,355.3223570534945,0.9134163756575446
CP_000499,13933,60.24973897962278,355.35734846750887,0.9133457714336595
CP_000500,10282,60.59553592200394,355.3747214348943,0.9133181453914911
CP_000501,11446,60.48591519780522,355.4098194011656,0.9132983181617195
CP_000502,12026,60.43018100492304,355.3913003348993,0.9132934937430791
CP_000503,8866,60.72984723976324,355.2880674457912,0.9132384902408464
CP_000504,8287,60.78471633140043,355.32338401082825,0.9132141964495478
CP_000505,10279,60.5954718732983,355.32274335634656,0.9132052433588751
CP_000506,12526,60.38335548654447,355.42650689995713,0.9131866987027344
CP_000507,6303,60.9732237333561,355.46262400865663,0.9131596621903779
CP_000508,12601,60.37522681763369,355.28781775084127,0.9131464259061048
CP_000509,14101,60.23386255999247,355.39175328482105,0.9131126393828878
CP_000510,12931,60.34333615314742,355.2535706467838,0.9131071887384323
CP_000511,11937,60.438008822990916,355.28800780067496,0.9130709550354258
CP_000512,14179,60.22579363105681,355.30507860665176,0.913044059911798
CP_000513,11356,60.49372775735228,355.28796083221073,0.9128779002503696
CP_000514,12775,60.359478877482296,355.4257087941498,0.912837324324224
CP_000515,7133,60.894518682018855,355.4634289163157,0.9127755858611157
CP_000516,9368,60.68217795569973,355.357261933291,0.9127047002658224
CP_000517,12107,60.422177842677,355.35768160919343,0.9126945231670871
CP_000518,7208,60.88641416341181,355.32297283640247,0.9126296740220156
CP_000519,13185,60.319575407154865,355.3394817613029,0.9126292151760814
CP_000520,11438,60.485740130216925,355.2710122664709,0.9125775356032132
CP_000521,8618,60.75375046575872,355.305593932834,0.9125744786298161
CP_000522,8123,60.80067897666084,355.3575284211826,0.912532028519516
CP_000523,7043,60.902353733008425,355.34033358219614,0.9124913068182814
CP_000524,12523,60.38329591215455,355.3747985252691,0.9124315535874354
CP_000525,9206,60.69817469613627,355.42666359956746,0.9123865766374383
CP_000526,14014,60.241738026567816,355.32217172887005,0.9123851173547536
CP_000527,14598,60.186087192674684,355.3736093499551,0.9123806137679816
CP_000528,7954,60.81653378749139,355.30576944864066,0.91231435989026
CP_000529,10616,60.564620282468304,355.40898241223914,0.912284242824647
CP_000530,9372,60.682250490096976,355.42786781785503,0.912239649548779
CP_000531,12527,60.38337465158539,355.4431766383779,0.912238630235985
CP_000532,10031,60.619373617065214,355.3402323351792,0.9122336510549596
CP_000533,10781,60.5486817855079,355.3917261850211,0.9121954215281844
CP_000534,6053,60.99708410570031,355.44651975358875,0.9121835404134936
CP_000535,13763,60.26556664614751,355.2879720480941,0.912158862231884
CP_000536,11864,60.44617380963393,355.46029482724725,0.9121417458391963
CP_000537,12355,60.39917327503116,355.34026269968945,0.91211815901506
CP_000538,8288,60.78473727738833,355.34020553671735,0.9120904870799931
CP_000539,8127,60.800749788359745,355.4283552901779,0.9119170205983291
CP_000540,7796,60.832610468973165,355.4445059087129,0.9118676899836619
CP_000541,14509,60.19479959330683,355.2709326976967,0.9118329018597049
CP_000542,13688,60.27369896371287,355.42629936750336,0.9118219245702615
CP_000543,13765,60.26561463609982,355.322915541535,0.9117199384790811
CP_000544,11448,60.48595604138226,355.44322636574935,0.9117197571291316
CP_000545,8783,60.73780815512172,355.2883131402585,0.9116712549934549
CP_000546,11521,60.47778268967352,355.2707773292562,0.9115245571455683
CP_000547,11771,60.453924977433466,355.28849237902483,0.9115136407140212
CP_000548,13026,60.336519060910554,355.4600014965804,0.9114731633903629
CP_000549,12350,60.39905529843998,355.2534741363817,0.9114565345639903
CP_000550,7871,60.82449107709116,355.3060053302035,0.911421711882487
CP_000551,6543,60.95006767043452,355.3062699652392,0.9114045311506145
CP_000552,13181,60.31948048205541,355.2712158099193,0.9112915806346413
CP_000553,7127,60.89441256470169,355.3587071103555,0.9112856915203909
CP_000554,13520,60.289579489240204,355.3918647124626,0.9111889766832413
CP_000555,13191,60.3205835357031,355.4428196161491,0.9111221523769035
CP_000556,10116,60.611452794222025,355.37522984197153,0.9111199215291093
CP_000557,12604,60.375297534335,355.33950427731196,0.9111032737762355
CP_000558,14269,60.21798450714314,355.4261373420474,0.911096726393496
CP_000559,14436,60.202085534976334,355.44218712554476,0.9110892835359081
CP_000560,14594,60.18688910293722,355.3055733211996,0.9110788013741237
CP_000561,11355,60.49370078379093,355.2712467286854,0.9109894769323204
CP_000562,13856,60.257816570247506,355.460696021199,0.9109445162548664
CP_000563,10942,60.53354676594938,355.30587076919954,0.9108765530195234
CP_000564,9201,60.69807416560047,355.34096965383156,0.9108491004608557
CP_000565,9617,60.65829658160064,355.3582388556553,0.9107594459327667
CP_000566,9622,60.65839525879247,355.4438562864513,0.9106954069610762
CP_000567,11200,60.50895409245152,355.4607537724585,0.9106175528800282
CP_000568,11859,60.44607792143211,355.3751291263679,0.9105898909286912
CP_000569,10526,60.571545866820664,355.28852947910747,0.9105714637581565
CP_000570,14591,60.18681211230663,355.25411326632934,0.9105303910524702
CP_000571,7545,60.85645467345535,355.40985584087383,0.9104890322161789
CP_000572,13104,60.32757847479302,355.37472749206586,0.9104456889106002
CP_000573,10200,60.60439874460179,355.39181346260284,0.910420456690548
CP_000574,6711,60.93419031631584,355.3413098878063,0.9102918675099363
CP_000575,7290,60.87843207319986,355.3058605151364,0.91026141560132
CP_000576,10113,60.61138891653082,355.32323539135785,0.9101614344392774
CP_000577,10697,60.556617779582986,355.3752533330732,0.9101359707057222
CP_000578,11445,60.48589847387882,355.3913898409223,0.910049787790795
CP_000579,8793,60.73710999960284,355.4615955986201,0.9100407432566711
CP_000580,10609,60.56358640513135,355.28829293039627,0.9100403774962557
CP_000581,12694,60.36747222845495,355.4610071421519,0.9100298133069674
CP_000582,8952,60.72195474993393,355.33997125802847,0.9099758863444077
CP_000583,13928,60.24962187942574,355.2708792278924,0.9098888004086482
CP_000584,14512,60.19397695854452,355.32240144886663,0.909833122103552
CP_000585,7297,60.8794534163354,355.42749005484546,0.90976711459026
CP_000586,6050,60.99703316848812,355.39402427071894,0.9095970776946265
CP_000587,13852,60.2577463882383,355.39082350500274,0.9095826414243016
CP_000588,11614,60.470031807739836,355.44441729879054,0.9095773184334011
CP_000589,13598,60.28151193593388,355.3050741724755,0.9095552767184838
CP_000590,9948,60.627331561415254,355.3404854595511,0.9095004790489252
CP_000591,10865,60.54073727945846,355.4099236103397,0.9093544745971914
CP_000592,6882,60.91836451048098,355.42873045052653,0.9092162212121431
CP_000593,12520,60.38323099389621,355.3230919535062,0.9091652245108366
CP_000594,14433,60.20202626711853,355.3907151475012,0.9090974015848563
CP_000595,14429,60.20193757816393,355.32264648930567,0.9090884361932983
CP_000596,8701,60.74579283307593,355.3053565267228,0.9090457635475928
CP_000597,8700,60.745766497161185,355.2885485903248,0.9090140340513231
CP_000598,8620,60.75379362005677,355.34096631161924,0.9088573049468217
CP_000599,12185,60.41500160224914,355.2706157217013,0.9087967962489955
CP_000600,10284,60.59557414851144,355.4099518772564,0.9087891339098458
CP_000601,13855,60.25780379710062,355.44237267741255,0.9087075304184143
CP_000602,9697,60.6502726639465,355.3059456160516,0.9086263030175097
CP_000603,10695,60.55657753252766,355.3400611739399,0.9086039263725658
CP_000604,10451,60.5805555668002,355.4262483897534,0.9085842260014647
CP_000605,11107,60.517604529060286,355.2886718271975,0.9085756422041221
CP_000606,12352,60.39910408167977,355.2885312977011,0.9085578354552555
CP_000607,10034,60.619434042723434,355.39224592102687,0.9085261496725376
CP_000608,8791,60.737968797605454,355.4279808658305,0.908476748722376
CP_000609,12691,60.367418319177176,355.4093237142809,0.9084224585551366
CP_000610,7958,60.81661747357568,355.37487241006176,0.908383690603102
CP_000611,7872,60.82451676227672,355.3228499781182,0.9083321748825097
CP_000612,6627,60.94213115030158,355.3229173120044,0.9082938513327711
CP_000613,11191,60.509671565867386,355.3051443984854,0.9082915293595862
CP_000614,10038,60.62038915880046,355.46109278951275,0.9082780003103944
CP_000615,13182,60.319505428685424,355.2878524474049,0.9082210091683556
CP_000616,8539,60.760901433303395,355.3748369913441,0.9081107521476575
CP_000617,13264,60.311520372952316,355.27098128725976,0.9080964215702745
CP_000618,14597,60.186063295271204,355.3570251424855,0.9080735328948316
CP_000619,6045,60.99693516217953,355.30594243133345,0.9080588915335032
CP_000620,6717,60.93430036456245,355.4461442205661,0.9080522716548287
CP_000621,8543,60.760971190476106,355.44558774478145,0.9080496217530427
CP_000622,14344,60.209850285121085,355.2879966504881,0.9080176635046248
CP_000623,12267,60.407013878490595,355.2537062112413,0.9080123357564516
CP_000624,10946,60.53274028137224,355.37449150865876,0.907941484165436
CP_000625,8374,60.7768395635303,355.3921729980686,0.9078837815126825
CP_000626,8453,60.768798507506155,355.3228942306568,0.9076618002071508
CP_000627,6878,60.91829538440705,355.357703983836,0.9076087961819452
CP_000628,6967,60.91132350772917,355.46230793559334,0.9075971164821631
CP_000629,11861,60.44611946953264,355.4085089417694,0.9075900381376711
CP_000630,12359,60.399257762122396,355.40865045066954,0.9074625398808538
CP_000631,10449,60.580516439875844,355.39276930724105,0.9074158500577019
CP_000632,13017,60.33544935680727,355.30498249944,0.9073169304229312
CP_000633,10281,60.5955132941067,355.357972598792,0.9072908373653565
CP_000634,11275,60.50172965199925,355.32333920061075,0.9072268654470983
CP_000635,9788,60.642470751234725,355.44504996642763,0.9072000074708723
CP_000636,13020,60.335518485717195,355.35661858565294,0.9071164124715557
CP_000637,14261,60.2178095367878,355.2882445440151,0.9070028140543529
CP_000638,8788,60.73791293404232,355.37582111649436,0.9069519322050345
CP_000639,6128,60.988975384644,355.3057075434155,0.9069499265667873
CP_000640,10617,60.56463587838831,355.42745258880706,0.9069228182485743
CP_000641,8209,60.7927771047602,355.4095101019049,0.9068668580826968
CP_000642,12188,60.41507322351524,355.3223628485139,0.906742440741392
CP_000643,12023,60.430118660591376,355.3395339350457,0.906725856329354
CP_000644,10028,60.61930408415799,355.28823104720755,0.9067249724135993
CP_000645,6716,60.93428820605289,355.42750124020205,0.9067227298710533
CP_000646,13849,60.25767971207531,355.33927631151795,0.9066439500884328
CP_000647,10694,60.555671781706984,355.32324592853894,0.9066347963060333
CP_000648,8037,60.808574115305106,355.3055324798028,0.9065556118723481
CP_000649,12275,60.40630039620314,355.39224027912377,0.9064050505842802
CP_000650,12187,60.41504884561048,355.3056845379636,0.9062482208924573
CP_000651,10193,60.60336029581569,355.27100014620027,0.9061923596868431
CP_000652,6465,60.9581306230697,355.39274672361233,0.906072949336107
CP_000653,12607,60.37536045211055,355.3912032547919,0.905964249037356
CP_000654,13014,60.33537765848295,355.25333826617594,0.9059568352137164
CP_000655,6300,60.97317370433649,355.4101629762868,0.9058289099455452
CP_000656,10527,60.57156890425082,355.3052695898084,0.9057739052352098
CP_000657,6135,60.98911008181718,355.4275877916243,0.9057370387944812
CP_000658,13101,60.32751296585997,355.32308867148475,0.9057298426184095
CP_000659,10276,60.595402049845916,355.27076757396566,0.9056308909902185
CP_000660,13436,60.297520815151266,355.3737824007289,0.9054993518411253
CP_000661,11033,60.52485537153408,355.4445745130622,0.9054954611581876
CP_000662,9203,60.69811842772369,355.3745453136462,0.9054844438834998
CP_000663,7381,60.87150758889999,355.4458431272435,0.9053572265694141
CP_000664,12688,60.367356354000314,355.3576322427589,0.9053198220504592
CP_000665,10204,60.604466348582605,355.46229000565336,0.905317102730608
CP_000666,9457,60.674328843448116,355.46117365499003,0.9052248634624788
CP_000667,9530,60.66616849040897,355.2879173942438,0.9051757833502383
CP_000668,14430,60.20196157732649,355.33923537639004,0.9051326457156857
CP_000669,10945,60.53271873577706,355.35776312889226,0.9050024724840161
CP_000670,9784,60.642399257531174,355.37450985509554,0.9049327132472391
CP_000671,9951,60.62739318154951,355.39249704475577,0.904930767454452
CP_000672,12517,60.383157775217136,355.2713878442266,0.904805760925926
CP_000673,6298,60.97402937466767,355.376351519871,0.904787496734774
CP_000674,7124,60.8943490742906,355.3063445016915,0.9047535945555067
CP_000675,12102,60.422960118594666,355.2708505417392,0.9046420138717941
CP_000676,11686,60.46183722166441,355.2536159596741,0.9046332006695944
CP_000677,11443,60.48585449107336,355.3579845563551,0.9045868593071209
CP_000678,9863,60.63524903300328,355.30546113498514,0.9044711480571026
CP_000679,10119,60.6115086979633,355.42722655634356,0.9044274105801389
CP_000680,10114,60.6114129356329,355.3399889964083,0.9043995432637741
CP_000681,7707,60.84045575169643,355.34019040586423,0.9043891944974669
CP_000682,11442,60.48583671084021,355.33955579024513,0.9043337076375008
CP_000683,9369,60.68219531843071,355.3757762898258,0.904177923363544
CP_000684,11603,60.469796654463586,355.25384639211876,0.9040070329314327
CP_000685,13845,60.25669987367115,355.2710362223642,0.9040061534507204
CP_000686,12027,60.43019795781883,355.40970879998196,0.9039954571317979
CP_000687,10692,60.555627088317046,355.28805609668507,0.9039748118194668
CP_000688,6879,60.918310522352385,355.3763296704876,0.9038908640246568
CP_000689,13438,60.296666031943346,355.40875056077203,0.9038631024037195
CP_000690,8295,60.78486476855959,355.4632200063359,0.9038342138912769
CP_000691,12433,60.39109574123779,355.2532417256637,0.9038279450717157
CP_000692,10278,60.59544804398765,355.30599525278603,0.9037867504247467
CP_000693,12859,60.351536701781775,355.44381845742265,0.9036201392425554
CP_000694,10111,60.611344596746704,355.28798575176864,0.9036130976880428
CP_000695,6468,60.958181977738,355.44519007786613,0.9034855467573832
CP_000696,9540,60.666365485754305,355.4626374201393,0.9034852843771102
CP_000697,10785,60.5487514798836,355.46211362087087,0.9034490194380583
CP_000698,14268,60.21796620071955,355.40782956682693,0.9034310311679786
CP_000699,13275,60.312637498257516,355.4609023277346,0.9033351436408237
CP_000700,10691,60.55560030028605,355.2713215593489,0.9032798985067263
CP_000701,14271,60.21802297930457,355.45932855974587,0.9032462584490154
CP_000702,10774,60.547640779234996,355.27108735168264,0.9031229646065195
CP_000703,9866,60.635315171526976,355.3574899173071,0.9030299184020985
CP_000704,14011,60.24166214380537,355.27064390748455,0.9028585347630497
CP_000705,14093,60.23367742657938,355.25381034272954,0.9026921971829258
CP_000706,8956,60.72203114130886,355.4106530340255,0.9026340527758985
CP_000707,13433,60.29745629006081,355.3221849977115,0.9025253686080976
CP_000708,9529,60.66614202737082,355.27113607255296,0.902462930877927
CP_000709,10117,60.6114747084766,355.391984151222,0.9024438278451056
CP_000710,6552,60.950235566746095,355.4635706227685,0.9023909355612829
CP_000711,9619,60.65834078436544,355.39178890693773,0.9023732262211195
CP_000712,11769,60.453879120431,355.25338572350444,0.9022850759445117
CP_000713,8204,60.79267316693231,355.3236240529843,0.9021319238540225
CP_000714,13685,60.27363826074924,355.3747242680015,0.9020631641874435
CP_000715,13272,60.31169896592306,355.40919236381234,0.9020609428530877
CP_000716,7462,60.86351487362773,355.41010890232934,0.9019086015498661
CP_000717,9945,60.627265914135016,355.2884655663704,0.9018741553867027
CP_000718,12436,60.39116817368065,355.304953486243,0.9018247432229018
CP_000719,10035,60.6203379549188,355.4090846995052,0.9017762294297484
CP_000720,13760,60.26460614818128,355.23634325828647,0.9016898535336689
CP_000721,10110,60.61131924501788,355.27123288251823,0.9016606599400234
CP_000722,12184,60.414974125052794,355.2539378355593,0.9015870034180123
CP_000723,11604,60.46982269966526,355.27054238704176,0.901518862053531
CP_000724,13677,60.27256511848045,355.23657540550613,0.9015008426495557
CP_000725,8372,60.77679610688716,355.3585237406373,0.9013957092049543
CP_000726,9612,60.6581838727299,355.27090225805836,0.9013686972695596
CP_000727,11858,60.44606087067117,355.35672529994986,0.9013383430590949
CP_000728,13853,60.25776151166435,355.4091460521142,0.901233827390916
CP_000729,14265,60.217905246266035,355.3563326403498,0.9011676909075919
CP_000730,10777,60.548596443016315,355.32308292670615,0.9011523256550166
CP_000731,9365,60.68211356774762,355.3051734435951,0.9011366522355642
CP_000732,13680,60.27264270972239,355.2881331792709,0.901120620671519
CP_000733,14346,60.209896132985186,355.3228908238613,0.9011163256758905
CP_000734,8044,60.8087142945006,355.4268691974468,0.9011097586860886
CP_000735,8790,60.737956451221216,355.4094342076173,0.9010966099708004
CP_000736,8785,60.73785286777737,355.3236635288249,0.9010083537993472
CP_000737,13023,60.33646483184963,355.40834939561364,0.9008654867039485
CP_000738,12685,60.36728753184928,355.305953231838,0.9007212600048294
CP_000739,12849,60.351322156893076,355.2704495747069,0.9006413244692724
CP_000740,8617,60.75372542555482,355.2887833768494,0.9006382373471236
CP_000741,10867,60.540777756282665,355.4433873649291,0.900632474684959
CP_000742,14178,60.22576828176702,355.288482388766,0.9005700921207126
CP_000743,8119,60.800590907541185,355.28845843240157,0.9003922054927843
CP_000744,12019,60.43002389471429,355.27108647530207,0.9003821349248782
CP_000745,7793,60.83255911894579,355.3922253204623,0.9003740907971174
CP_000746,9785,60.64241738326734,355.39300921366447,0.9003624586827679
CP_000747,7956,60.81657523074572,355.34119749450656,0.9003436186714047
CP_000748,9780,60.643208448623646,355.3057082159189,0.9003183638460684
CP_000749,13523,60.28874012567454,355.44345667819704,0.9003135744991682
CP_000750,11032,60.52483897574137,355.42612934951126,0.9002040181851757
CP_000751,12856,60.35147897709296,355.3921420819416,0.9002010758331517
CP_000752,9446,60.674103241415736,355.27136791432264,0.9001415877877861
CP_000753,13846,60.25760911888381,355.28773138164144,0.9001171092605391
CP_000754,14176,60.22571705124235,355.2535776483667,0.9000993739358532
CP_000755,6295,60.97396788164056,355.3238842583835,0.9000750662851189
CP_000756,7461,60.86349581070825,355.39324984718195,0.9000662003474501
CP_000757,12852,60.351394412561966,355.3221108164785,0.8998726328925769
CP_000758,6713,60.93423311267716,355.3750836447805,0.8995806627368675
CP_000759,8959,60.722082583478105,355.4627978396623,0.8993220481125554
CP_000760,7548,60.855606943308636,355.46216233624847,0.8992703803590069
CP_000761,7711,60.840530423532186,355.41107326024866,0.8992591090613391
CP_000762,11696,60.46205856799932,355.4257254952774,0.8992587384287514
CP_000763,7714,60.84058185553636,355.4633731987083,0.8992254358587799
CP_000764,8202,60.792631394005646,355.28822385188363,0.8992237760585274
CP_000765,10446,60.579571535440216,355.3407257925837,0.8992096203698023
CP_000766,10702,60.556713039028786,355.4606581528598,0.8991401411594312
CP_000767,7295,60.87853210178804,355.39368043540895,0.899128908602827
CP_000768,10286,60.59649451849902,355.4435338509149,0.8991067228883571
CP_000769,11688,60.46188302548807,355.28872814183256,0.8990996898683006
CP_000770,14514,60.19402121051949,355.3572753428209,0.8990944995456215
CP_000771,12610,60.37541664391693,355.4429042792469,0.8987836665066851
CP_000772,13512,60.28851049350671,355.2536493739171,0.8987835617184301
CP_000773,9614,60.658231977886864,355.3061853012594,0.8986000874387045
CP_000774,8124,60.800694585440226,355.37610880478405,0.8983909547300388
CP_000775,6462,60.95807240916889,355.3402955524907,0.8983861467586088
CP_000776,13188,60.32052424687956,355.3911847614234,0.8983708375317597
CP_000777,10860,60.54063661474081,355.3228404263569,0.8983060506012581
CP_000778,12020,60.43004977903721,355.2877696147422,0.8982955925783729
CP_000779,8535,60.76081700984712,355.3058310289452,0.8982598361128625
CP_000780,8949,60.72189004328953,355.28783169572495,0.898231494678988
CP_000781,11520,60.477754124131245,355.25407872188845,0.8981765220740541
CP_000782,10362,60.58751455119734,355.3225025769457,0.8979861263596864
CP_000783,14098,60.233798188806816,355.3402409501195,0.8979508666541558
CP_000784,14010,60.24163542926408,355.25404304063403,0.8978157594302263
CP_000785,6964,60.910393832810605,355.40984184699164,0.8977805593617985
CP_000786,12855,60.351460942219944,355.3737741928419,0.8976717541119055
CP_000787,13930,60.24967025848989,355.30581111205703,0.8976503456353007
CP_000788,9041,60.71410976849052,355.4439862069942,0.8976284188778161
CP_000789,13687,60.273683429136014,355.4079604036045,0.8975753631683225
CP_000790,8036,60.80854924117762,355.28869328791956,0.8975601996905973
CP_000791,8625,60.752998052693336,355.4267654282905,0.897477653703459
CP_000792,9865,60.635291754605156,355.3407282995219,0.8974743463085036
CP_000793,10857,60.539683404761284,355.27085314401637,0.897435229888286
CP_000794,12104,60.42211212648554,355.3059249913645,0.8972645316420196
CP_000795,11026,60.52561259992064,355.322347402074,0.897123749410653
CP_000796,13684,60.273620511339054,355.3563961616287,0.8970891737255547
CP_000797,9124,60.70614821118971,355.44545481747815,0.8970732541669096
CP_000798,11936,60.43798168989314,355.27132209198993,0.8970466529499213
CP_000799,14427,60.20188913313535,355.28775782948713,0.8968940705256406
CP_000800,13269,60.31163642911063,355.3575787247233,0.8968631383908828
CP_000801,6463,60.95808829038729,355.3589463396343,0.8968301867920712
CP_000802,8787,60.737897067253165,355.3572752783395,0.8967591099787943
CP_000803,9454,60.67427818083879,355.40908879222707,0.8967293125152721
CP_000804,8460,60.76893423276595,355.44411600206104,0.8966798728115839
CP_000805,13597,60.28060264855184,355.28837050572355,0.8966361719976854
CP_000806,12439,60.39123801282076,355.35667756074,0.896621397484968
CP_000807,6047,60.99697533959511,355.34152093684816,0.8965326817546215
CP_000808,6466,60.95814541635385,355.41139838575583,0.8964614375025475
CP_000809,7542,60.85639525925989,355.3575415827898,0.8964399803973334
CP_000810,11280,60.501838367812525,355.4086153510766,0.8963208206245706
CP_000811,10369,60.58853122424866,355.4449957122606,0.8962257470201449
CP_000812,10940,60.53350162383588,355.27069743637225,0.8962252723043711
CP_000813,8540,60.76091779965548,355.3934024326629,0.8961717987559458
CP_000814,11439,60.48576712656919,355.28771357142523,0.8961470358359642
CP_000815,10613,60.564561661461106,355.3570448382634,0.8960533985573035
CP_000816,12195,60.414316197998204,355.4442564549927,0.8959110211458955
CP_000817,7623,60.84750838239895,355.323502035865,0.8957977617763369
CP_000818,14262,60.21783491018101,355.304838149606,0.8956920317099435
CP_000819,6218,60.98114749637889,355.4290761119023,0.8956459965394683
CP_000820,13594,60.28052387571386,355.2368044888758,0.8955079648223996
CP_000821,14103,60.23390643628841,355.42495383084065,0.8953858400470417
CP_000822,10443,60.57950288450346,355.2887760053447,0.8952098188081947
CP_000823,7047,60.90242881677657,355.41132615328326,0.895002414391182
CP_000824,8452,60.76877392402992,355.30607829758236,0.894862607141446
